,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
66,5,3,2008,-9,0,351.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.2,38,0.0,0.0,100,0.6,0.2,38,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,351.1,111.1,0.4,111.1,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,21.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
67,6,3,2008,-9,0,350.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.3,37,0.0,0.0,100,0.8,0.3,37,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.8,110.8,0.4,110.8,200.0,120.0,86.4,69.9,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.0,15.5,25.0,384.92
68,7,3,2008,-9,0,350.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.2,36,0.0,0.0,100,0.6,0.2,36,5.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.6,110.6,0.4,110.6,200.0,120.0,86.4,69.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,9.4,12.8,384.92
69,8,3,2008,-9,0,350.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,35,0.0,0.0,100,0.2,0.1,35,9.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.5,110.5,0.4,110.5,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,13.5,21.0,384.92
70,9,3,2008,-9,0,350.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,35,0.0,0.0,100,0.1,0.0,35,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.4,110.4,0.4,110.4,200.0,120.0,86.4,68.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,15.5,25.0,384.92
71,10,3,2008,-9,0,350.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,35,0.0,0.0,100,0.2,0.1,35,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.4,110.4,0.4,110.4,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
72,11,3,2008,-9,0,350.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,35,0.0,0.0,100,0.1,0.0,35,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.3,110.3,0.4,110.3,200.0,120.0,86.4,68.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,15.5,25.0,384.92
73,12,3,2008,-9,0,350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,34,0.0,0.0,100,0.2,0.1,34,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.2,110.2,0.4,110.2,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
74,13,3,2008,-9,0,350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,34,0.0,0.0,100,0.1,0.0,34,10.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.2,110.2,0.4,110.2,200.0,120.0,86.4,68.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,14.2,22.5,384.92
75,14,3,2008,-9,0,350.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,34,0.0,0.0,100,0.1,0.0,34,2.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.2,110.2,0.4,110.2,200.0,120.0,86.4,68.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,6.9,7.9,384.92
76,15,3,2008,-9,0,350.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,34,0.0,0.0,100,0.2,0.1,34,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.1,110.1,0.4,110.1,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
77,16,3,2008,-9,0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,34,0.0,0.0,100,0.2,0.1,34,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.0,110.0,0.4,110.0,200.0,120.0,86.4,68.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,15.5,25.0,384.92
78,17,3,2008,-9,0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,33,0.0,0.0,100,0.3,0.1,33,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,350.0,110.0,0.4,110.0,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
79,18,3,2008,-9,0,349.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,33,0.0,0.0,100,0.2,0.1,33,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.9,109.9,0.4,109.9,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
80,19,3,2008,-9,0,349.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,33,0.0,0.0,100,0.1,0.0,33,4.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.9,109.9,0.4,109.9,200.0,120.0,86.4,68.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,8.9,11.8,384.92
81,20,3,2008,-9,0,349.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,33,0.0,0.0,100,0.1,0.0,33,6.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.8,109.8,0.4,109.8,200.0,120.0,86.4,68.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,10.4,14.8,384.92
82,21,3,2008,-9,0,349.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,33,0.0,0.0,100,0.2,0.1,33,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.8,109.8,0.4,109.8,200.0,120.0,86.4,68.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,15.5,25.0,384.92
83,22,3,2008,-9,0,349.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,32,0.0,0.0,100,0.2,0.1,32,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.7,109.7,0.4,109.7,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
84,23,3,2008,-9,0,349.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,32,0.0,0.0,100,0.3,0.1,32,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.6,109.6,0.4,109.6,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
85,24,3,2008,-9,0,349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,32,0.0,0.0,100,0.2,0.1,32,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.5,109.5,0.4,109.5,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
86,25,3,2008,-9,0,349.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,31,0.0,0.0,100,0.1,0.0,31,4.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.5,109.5,0.4,109.5,200.0,120.0,86.4,68.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,8.7,11.4,384.92
87,26,3,2008,-9,0,349.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,31,0.0,0.0,100,0.3,0.1,31,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.4,109.4,0.4,109.4,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,15.5,25.0,384.92
88,27,3,2008,-9,0,349.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.1,0.0,31,0.0,0.0,100,0.1,0.0,31,2.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.4,109.4,0.4,109.4,200.0,120.0,86.4,68.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,6.6,7.2,384.92
89,28,3,2008,-9,0,349.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,31,0.0,0.0,100,0.2,0.1,31,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.3,109.3,0.4,109.3,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
90,29,3,2008,-9,0,349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,31,0.0,0.0,100,0.3,0.1,31,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.2,109.2,0.4,109.2,200.0,120.0,86.4,68.7,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
91,30,3,2008,-9,0,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.3,0.1,30,0.0,0.0,100,0.3,0.1,30,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.1,109.1,0.4,109.1,200.0,120.0,86.4,68.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.0,15.5,25.0,384.92
92,31,3,2008,-9,0,349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,30,0.0,0.0,100,0.2,0.1,30,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,349.1,109.1,0.4,109.1,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,14.7,23.4,384.92
93,1,4,2008,-9,0,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.2,30,0.0,0.0,100,0.5,0.2,30,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.9,108.9,0.4,108.9,200.0,120.0,86.4,69.3,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,15.5,25.0,384.92
94,2,4,2008,-9,0,348.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.5,0.1,29,0.0,0.0,100,0.5,0.1,29,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.8,108.8,0.4,108.8,200.0,120.0,86.4,69.1,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.0,15.5,25.0,384.92
95,3,4,2008,-9,0,348.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,29,0.0,0.0,100,0.2,0.1,29,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.7,108.7,0.4,108.7,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.5,25.0,384.92
96,4,4,2008,-9,0,348.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.0,29,0.0,0.0,100,0.2,0.0,29,9.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.7,108.7,0.4,108.7,200.0,120.0,86.4,68.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,13.1,20.2,384.92
97,5,4,2008,-9,0,348.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.2,0.1,29,0.0,0.0,100,0.2,0.1,29,11.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.6,108.6,0.4,108.6,200.0,120.0,86.4,68.6,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,15.1,24.3,384.92
98,6,4,2008,-9,0,348.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.6,0.2,28,0.0,0.0,100,0.6,0.2,28,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.4,108.4,0.4,108.4,200.0,120.0,86.4,69.5,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,15.5,25.0,384.92
99,7,4,2008,-9,0,348.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,0.8,0.2,28,0.0,0.0,100,0.8,0.2,28,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,348.2,108.2,0.4,108.2,200.0,120.0,86.4,69.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.0,15.5,25.0,384.92
100,8,4,2008,-9,0,347.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,1.1,0.3,27,0.0,0.0,100,1.1,0.3,27,11.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,347.9,107.9,0.4,107.9,200.0,120.0,86.4,70.4,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,17.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.5,25.0,384.92
101,9,4,2008,-9,0,346.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,6.8,1.6,24,0.0,0.0,100,6.8,1.6,24,10.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,17.7,4.518,85.0,3.84,38.398,100,48.4,0.0,0.0,346.3,106.3,0.4,106.3,200.0,120.0,86.4,82.8,46.3,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,16.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.0,14.1,22.2,384.92
